rank,method,model_name,layer,iter,token_num
26,LAER,mixtral-8x7b-e8k2,24,1,34799
26,LAER,mixtral-8x7b-e8k2,24,2,33583
26,LAER,mixtral-8x7b-e8k2,24,3,38746
26,LAER,mixtral-8x7b-e8k2,24,4,46919
26,LAER,mixtral-8x7b-e8k2,24,5,43129
26,LAER,mixtral-8x7b-e8k2,24,6,44747
26,LAER,mixtral-8x7b-e8k2,24,7,50631
26,LAER,mixtral-8x7b-e8k2,24,8,22566
26,LAER,mixtral-8x7b-e8k2,24,9,21404
27,LAER,mixtral-8x7b-e8k2,24,0,46281
27,LAER,mixtral-8x7b-e8k2,24,1,39185
27,LAER,mixtral-8x7b-e8k2,24,2,33578
27,LAER,mixtral-8x7b-e8k2,24,3,42821
27,LAER,mixtral-8x7b-e8k2,24,4,35360
27,LAER,mixtral-8x7b-e8k2,24,5,37730
27,LAER,mixtral-8x7b-e8k2,24,6,29765
27,LAER,mixtral-8x7b-e8k2,24,7,45700
27,LAER,mixtral-8x7b-e8k2,24,8,23253
27,LAER,mixtral-8x7b-e8k2,24,9,31575
28,LAER,mixtral-8x7b-e8k2,24,0,35552
28,LAER,mixtral-8x7b-e8k2,24,1,31778
28,LAER,mixtral-8x7b-e8k2,24,2,37241
28,LAER,mixtral-8x7b-e8k2,24,3,30543
28,LAER,mixtral-8x7b-e8k2,24,4,29798
28,LAER,mixtral-8x7b-e8k2,24,5,31342
28,LAER,mixtral-8x7b-e8k2,24,6,31252
28,LAER,mixtral-8x7b-e8k2,24,7,26512
28,LAER,mixtral-8x7b-e8k2,24,8,39737
28,LAER,mixtral-8x7b-e8k2,24,9,31568
29,LAER,mixtral-8x7b-e8k2,24,0,40581
29,LAER,mixtral-8x7b-e8k2,24,1,31774
29,LAER,mixtral-8x7b-e8k2,24,2,37238
29,LAER,mixtral-8x7b-e8k2,24,3,30537
29,LAER,mixtral-8x7b-e8k2,24,4,29794
29,LAER,mixtral-8x7b-e8k2,24,5,31338
29,LAER,mixtral-8x7b-e8k2,24,6,31245
29,LAER,mixtral-8x7b-e8k2,24,7,26506
29,LAER,mixtral-8x7b-e8k2,24,8,39729
29,LAER,mixtral-8x7b-e8k2,24,9,43309
30,LAER,mixtral-8x7b-e8k2,24,0,8646
30,LAER,mixtral-8x7b-e8k2,24,1,31769
30,LAER,mixtral-8x7b-e8k2,24,2,33625
30,LAER,mixtral-8x7b-e8k2,24,3,32863
30,LAER,mixtral-8x7b-e8k2,24,4,29791
30,LAER,mixtral-8x7b-e8k2,24,5,31333
30,LAER,mixtral-8x7b-e8k2,24,6,31240
30,LAER,mixtral-8x7b-e8k2,24,7,26502
30,LAER,mixtral-8x7b-e8k2,24,8,29798
30,LAER,mixtral-8x7b-e8k2,24,9,54522
31,LAER,mixtral-8x7b-e8k2,24,0,46277
31,LAER,mixtral-8x7b-e8k2,24,1,32308
31,LAER,mixtral-8x7b-e8k2,24,2,33618
31,LAER,mixtral-8x7b-e8k2,24,3,32856
31,LAER,mixtral-8x7b-e8k2,24,4,36537
31,LAER,mixtral-8x7b-e8k2,24,5,34913
31,LAER,mixtral-8x7b-e8k2,24,6,40041
31,LAER,mixtral-8x7b-e8k2,24,7,32017
31,LAER,mixtral-8x7b-e8k2,24,8,29795
31,LAER,mixtral-8x7b-e8k2,24,9,28698
0,LAER,mixtral-8x7b-e8k2,25,0,23575
0,LAER,mixtral-8x7b-e8k2,25,1,20162
0,LAER,mixtral-8x7b-e8k2,25,2,28153
0,LAER,mixtral-8x7b-e8k2,25,3,37502
0,LAER,mixtral-8x7b-e8k2,25,4,34633
0,LAER,mixtral-8x7b-e8k2,25,5,33137
0,LAER,mixtral-8x7b-e8k2,25,6,28471
0,LAER,mixtral-8x7b-e8k2,25,7,25485
0,LAER,mixtral-8x7b-e8k2,25,8,30059
0,LAER,mixtral-8x7b-e8k2,25,9,30467
1,LAER,mixtral-8x7b-e8k2,25,0,27312
1,LAER,mixtral-8x7b-e8k2,25,1,20152
1,LAER,mixtral-8x7b-e8k2,25,2,28143
1,LAER,mixtral-8x7b-e8k2,25,3,37496
1,LAER,mixtral-8x7b-e8k2,25,4,34627
1,LAER,mixtral-8x7b-e8k2,25,5,33132
1,LAER,mixtral-8x7b-e8k2,25,6,28458
1,LAER,mixtral-8x7b-e8k2,25,7,25476
1,LAER,mixtral-8x7b-e8k2,25,8,30050
1,LAER,mixtral-8x7b-e8k2,25,9,30458
2,LAER,mixtral-8x7b-e8k2,25,0,50441
2,LAER,mixtral-8x7b-e8k2,25,1,53317
2,LAER,mixtral-8x7b-e8k2,25,2,38435
2,LAER,mixtral-8x7b-e8k2,25,3,34532
2,LAER,mixtral-8x7b-e8k2,25,4,37250
2,LAER,mixtral-8x7b-e8k2,25,5,40429
2,LAER,mixtral-8x7b-e8k2,25,6,44201
2,LAER,mixtral-8x7b-e8k2,25,7,31836
2,LAER,mixtral-8x7b-e8k2,25,8,37327
2,LAER,mixtral-8x7b-e8k2,25,9,37093
3,LAER,mixtral-8x7b-e8k2,25,0,29758
3,LAER,mixtral-8x7b-e8k2,25,1,53312
3,LAER,mixtral-8x7b-e8k2,25,2,38427
3,LAER,mixtral-8x7b-e8k2,25,3,34523
3,LAER,mixtral-8x7b-e8k2,25,4,37240
3,LAER,mixtral-8x7b-e8k2,25,5,40423
3,LAER,mixtral-8x7b-e8k2,25,6,28933
3,LAER,mixtral-8x7b-e8k2,25,7,31828
3,LAER,mixtral-8x7b-e8k2,25,8,37316
3,LAER,mixtral-8x7b-e8k2,25,9,37082
4,LAER,mixtral-8x7b-e8k2,25,0,23568
4,LAER,mixtral-8x7b-e8k2,25,1,27394
4,LAER,mixtral-8x7b-e8k2,25,2,34378
4,LAER,mixtral-8x7b-e8k2,25,3,34523
4,LAER,mixtral-8x7b-e8k2,25,4,26088
4,LAER,mixtral-8x7b-e8k2,25,5,27258
4,LAER,mixtral-8x7b-e8k2,25,6,28927
4,LAER,mixtral-8x7b-e8k2,25,7,44044
4,LAER,mixtral-8x7b-e8k2,25,8,39140
4,LAER,mixtral-8x7b-e8k2,25,9,36031
5,LAER,mixtral-8x7b-e8k2,25,0,27306
5,LAER,mixtral-8x7b-e8k2,25,1,27389
5,LAER,mixtral-8x7b-e8k2,25,2,34368
5,LAER,mixtral-8x7b-e8k2,25,3,34517
5,LAER,mixtral-8x7b-e8k2,25,4,26079
5,LAER,mixtral-8x7b-e8k2,25,5,27250
5,LAER,mixtral-8x7b-e8k2,25,6,32755
5,LAER,mixtral-8x7b-e8k2,25,7,44035
5,LAER,mixtral-8x7b-e8k2,25,8,39136
5,LAER,mixtral-8x7b-e8k2,25,9,36021
6,LAER,mixtral-8x7b-e8k2,25,0,50433
6,LAER,mixtral-8x7b-e8k2,25,1,30212
6,LAER,mixtral-8x7b-e8k2,25,2,30125
6,LAER,mixtral-8x7b-e8k2,25,3,24530
6,LAER,mixtral-8x7b-e8k2,25,4,33117
6,LAER,mixtral-8x7b-e8k2,25,5,30262
6,LAER,mixtral-8x7b-e8k2,25,6,32747
6,LAER,mixtral-8x7b-e8k2,25,7,29725
6,LAER,mixtral-8x7b-e8k2,25,8,24563
6,LAER,mixtral-8x7b-e8k2,25,9,27500
7,LAER,mixtral-8x7b-e8k2,25,0,29751
7,LAER,mixtral-8x7b-e8k2,25,1,30206
7,LAER,mixtral-8x7b-e8k2,25,2,30115
7,LAER,mixtral-8x7b-e8k2,25,3,24521
7,LAER,mixtral-8x7b-e8k2,25,4,33110
7,LAER,mixtral-8x7b-e8k2,25,5,30253
7,LAER,mixtral-8x7b-e8k2,25,6,37652
7,LAER,mixtral-8x7b-e8k2,25,7,29715
7,LAER,mixtral-8x7b-e8k2,25,8,24553
7,LAER,mixtral-8x7b-e8k2,25,9,27492
8,LAER,mixtral-8x7b-e8k2,25,0,19374
8,LAER,mixtral-8x7b-e8k2,25,1,36555
8,LAER,mixtral-8x7b-e8k2,25,2,39280
8,LAER,mixtral-8x7b-e8k2,25,3,42040
8,LAER,mixtral-8x7b-e8k2,25,4,44035
8,LAER,mixtral-8x7b-e8k2,25,5,31966
8,LAER,mixtral-8x7b-e8k2,25,6,33528
8,LAER,mixtral-8x7b-e8k2,25,7,37483
8,LAER,mixtral-8x7b-e8k2,25,8,30898
8,LAER,mixtral-8x7b-e8k2,25,9,47379
9,LAER,mixtral-8x7b-e8k2,25,0,18581
9,LAER,mixtral-8x7b-e8k2,25,1,36544
9,LAER,mixtral-8x7b-e8k2,25,2,39272
9,LAER,mixtral-8x7b-e8k2,25,3,42032
9,LAER,mixtral-8x7b-e8k2,25,4,44028
9,LAER,mixtral-8x7b-e8k2,25,5,31960
9,LAER,mixtral-8x7b-e8k2,25,6,33520
9,LAER,mixtral-8x7b-e8k2,25,7,37476
9,LAER,mixtral-8x7b-e8k2,25,8,30890
9,LAER,mixtral-8x7b-e8k2,25,9,47367
10,LAER,mixtral-8x7b-e8k2,25,0,47898
10,LAER,mixtral-8x7b-e8k2,25,1,37736
10,LAER,mixtral-8x7b-e8k2,25,2,39820
10,LAER,mixtral-8x7b-e8k2,25,3,37723
10,LAER,mixtral-8x7b-e8k2,25,4,18442
10,LAER,mixtral-8x7b-e8k2,25,5,28519
10,LAER,mixtral-8x7b-e8k2,25,6,30710
10,LAER,mixtral-8x7b-e8k2,25,7,34064
10,LAER,mixtral-8x7b-e8k2,25,8,50997
10,LAER,mixtral-8x7b-e8k2,25,9,24980
11,LAER,mixtral-8x7b-e8k2,25,0,45236
11,LAER,mixtral-8x7b-e8k2,25,1,37727
11,LAER,mixtral-8x7b-e8k2,25,2,39812
11,LAER,mixtral-8x7b-e8k2,25,3,37717
11,LAER,mixtral-8x7b-e8k2,25,4,18436
11,LAER,mixtral-8x7b-e8k2,25,5,28513
11,LAER,mixtral-8x7b-e8k2,25,6,30052
11,LAER,mixtral-8x7b-e8k2,25,7,34055
11,LAER,mixtral-8x7b-e8k2,25,8,50991
11,LAER,mixtral-8x7b-e8k2,25,9,24971
12,LAER,mixtral-8x7b-e8k2,25,0,19366
12,LAER,mixtral-8x7b-e8k2,25,1,29170
12,LAER,mixtral-8x7b-e8k2,25,2,24575
12,LAER,mixtral-8x7b-e8k2,25,3,21750
12,LAER,mixtral-8x7b-e8k2,25,4,21169
12,LAER,mixtral-8x7b-e8k2,25,5,35230
12,LAER,mixtral-8x7b-e8k2,25,6,30045
12,LAER,mixtral-8x7b-e8k2,25,7,22458
12,LAER,mixtral-8x7b-e8k2,25,8,31746
12,LAER,mixtral-8x7b-e8k2,25,9,32392
13,LAER,mixtral-8x7b-e8k2,25,0,18573
13,LAER,mixtral-8x7b-e8k2,25,1,29160
13,LAER,mixtral-8x7b-e8k2,25,2,24563
13,LAER,mixtral-8x7b-e8k2,25,3,21743
13,LAER,mixtral-8x7b-e8k2,25,4,21164
13,LAER,mixtral-8x7b-e8k2,25,5,35224
13,LAER,mixtral-8x7b-e8k2,25,6,36125
13,LAER,mixtral-8x7b-e8k2,25,7,22448
13,LAER,mixtral-8x7b-e8k2,25,8,31739
13,LAER,mixtral-8x7b-e8k2,25,9,32385
14,LAER,mixtral-8x7b-e8k2,25,0,47886
14,LAER,mixtral-8x7b-e8k2,25,1,27630
14,LAER,mixtral-8x7b-e8k2,25,2,27414
14,LAER,mixtral-8x7b-e8k2,25,3,29574
14,LAER,mixtral-8x7b-e8k2,25,4,47440
14,LAER,mixtral-8x7b-e8k2,25,5,35371
14,LAER,mixtral-8x7b-e8k2,25,6,36116
14,LAER,mixtral-8x7b-e8k2,25,7,37083
14,LAER,mixtral-8x7b-e8k2,25,8,17447
14,LAER,mixtral-8x7b-e8k2,25,9,26340
15,LAER,mixtral-8x7b-e8k2,25,0,45230
15,LAER,mixtral-8x7b-e8k2,25,1,27622
15,LAER,mixtral-8x7b-e8k2,25,2,27408
15,LAER,mixtral-8x7b-e8k2,25,3,29565
15,LAER,mixtral-8x7b-e8k2,25,4,47430
15,LAER,mixtral-8x7b-e8k2,25,5,35361
15,LAER,mixtral-8x7b-e8k2,25,6,32048
15,LAER,mixtral-8x7b-e8k2,25,7,37077
15,LAER,mixtral-8x7b-e8k2,25,8,17436
15,LAER,mixtral-8x7b-e8k2,25,9,26330
16,LAER,mixtral-8x7b-e8k2,25,0,20171
16,LAER,mixtral-8x7b-e8k2,25,1,36235
16,LAER,mixtral-8x7b-e8k2,25,2,30432
16,LAER,mixtral-8x7b-e8k2,25,3,29122
16,LAER,mixtral-8x7b-e8k2,25,4,39394
16,LAER,mixtral-8x7b-e8k2,25,5,34435
16,LAER,mixtral-8x7b-e8k2,25,6,37470
16,LAER,mixtral-8x7b-e8k2,25,7,30638
16,LAER,mixtral-8x7b-e8k2,25,8,20081
16,LAER,mixtral-8x7b-e8k2,25,9,52639
17,LAER,mixtral-8x7b-e8k2,25,0,32522
17,LAER,mixtral-8x7b-e8k2,25,1,36222
17,LAER,mixtral-8x7b-e8k2,25,2,30422
17,LAER,mixtral-8x7b-e8k2,25,3,29118
17,LAER,mixtral-8x7b-e8k2,25,4,39386
17,LAER,mixtral-8x7b-e8k2,25,5,34424
17,LAER,mixtral-8x7b-e8k2,25,6,37462
17,LAER,mixtral-8x7b-e8k2,25,7,30629
17,LAER,mixtral-8x7b-e8k2,25,8,20073
17,LAER,mixtral-8x7b-e8k2,25,9,52634
18,LAER,mixtral-8x7b-e8k2,25,0,44421
18,LAER,mixtral-8x7b-e8k2,25,1,31167
18,LAER,mixtral-8x7b-e8k2,25,2,42478
18,LAER,mixtral-8x7b-e8k2,25,3,46520
18,LAER,mixtral-8x7b-e8k2,25,4,37933
18,LAER,mixtral-8x7b-e8k2,25,5,31264
18,LAER,mixtral-8x7b-e8k2,25,6,27263
18,LAER,mixtral-8x7b-e8k2,25,7,35652
18,LAER,mixtral-8x7b-e8k2,25,8,49605
18,LAER,mixtral-8x7b-e8k2,25,9,28236
19,LAER,mixtral-8x7b-e8k2,25,0,33974
19,LAER,mixtral-8x7b-e8k2,25,1,31160
19,LAER,mixtral-8x7b-e8k2,25,2,42470
19,LAER,mixtral-8x7b-e8k2,25,3,46511
19,LAER,mixtral-8x7b-e8k2,25,4,37926
19,LAER,mixtral-8x7b-e8k2,25,5,31253
19,LAER,mixtral-8x7b-e8k2,25,6,29385
19,LAER,mixtral-8x7b-e8k2,25,7,35643
19,LAER,mixtral-8x7b-e8k2,25,8,49599
19,LAER,mixtral-8x7b-e8k2,25,9,28226
20,LAER,mixtral-8x7b-e8k2,25,0,20162
20,LAER,mixtral-8x7b-e8k2,25,1,35164
20,LAER,mixtral-8x7b-e8k2,25,2,35773
20,LAER,mixtral-8x7b-e8k2,25,3,22050
20,LAER,mixtral-8x7b-e8k2,25,4,24402
20,LAER,mixtral-8x7b-e8k2,25,5,31937
20,LAER,mixtral-8x7b-e8k2,25,6,29380
20,LAER,mixtral-8x7b-e8k2,25,7,25764
20,LAER,mixtral-8x7b-e8k2,25,8,35993
20,LAER,mixtral-8x7b-e8k2,25,9,26277
21,LAER,mixtral-8x7b-e8k2,25,0,32511
21,LAER,mixtral-8x7b-e8k2,25,1,35157
21,LAER,mixtral-8x7b-e8k2,25,2,35765
21,LAER,mixtral-8x7b-e8k2,25,3,22043
21,LAER,mixtral-8x7b-e8k2,25,4,24399
21,LAER,mixtral-8x7b-e8k2,25,5,31929
21,LAER,mixtral-8x7b-e8k2,25,6,26399
21,LAER,mixtral-8x7b-e8k2,25,7,25757
21,LAER,mixtral-8x7b-e8k2,25,8,35983
21,LAER,mixtral-8x7b-e8k2,25,9,26267
22,LAER,mixtral-8x7b-e8k2,25,0,44414
22,LAER,mixtral-8x7b-e8k2,25,1,28521
22,LAER,mixtral-8x7b-e8k2,25,2,22406
22,LAER,mixtral-8x7b-e8k2,25,3,33394
22,LAER,mixtral-8x7b-e8k2,25,4,29356
22,LAER,mixtral-8x7b-e8k2,25,5,33455
22,LAER,mixtral-8x7b-e8k2,25,6,26391
22,LAER,mixtral-8x7b-e8k2,25,7,39034
22,LAER,mixtral-8x7b-e8k2,25,8,25408
22,LAER,mixtral-8x7b-e8k2,25,9,23937
23,LAER,mixtral-8x7b-e8k2,25,0,33969
23,LAER,mixtral-8x7b-e8k2,25,1,28518
23,LAER,mixtral-8x7b-e8k2,25,2,22398
23,LAER,mixtral-8x7b-e8k2,25,3,33386
23,LAER,mixtral-8x7b-e8k2,25,4,29348
23,LAER,mixtral-8x7b-e8k2,25,5,33447
23,LAER,mixtral-8x7b-e8k2,25,6,48394
23,LAER,mixtral-8x7b-e8k2,25,7,39027
23,LAER,mixtral-8x7b-e8k2,25,8,25402
23,LAER,mixtral-8x7b-e8k2,25,9,23928
24,LAER,mixtral-8x7b-e8k2,25,0,15618
24,LAER,mixtral-8x7b-e8k2,25,1,26450
24,LAER,mixtral-8x7b-e8k2,25,2,25595
24,LAER,mixtral-8x7b-e8k2,25,3,30007
24,LAER,mixtral-8x7b-e8k2,25,4,30197
24,LAER,mixtral-8x7b-e8k2,25,5,37123
24,LAER,mixtral-8x7b-e8k2,25,6,30416
24,LAER,mixtral-8x7b-e8k2,25,7,20682
24,LAER,mixtral-8x7b-e8k2,25,8,26964
24,LAER,mixtral-8x7b-e8k2,25,9,47658
25,LAER,mixtral-8x7b-e8k2,25,0,36013
25,LAER,mixtral-8x7b-e8k2,25,1,26440
25,LAER,mixtral-8x7b-e8k2,25,2,25586
25,LAER,mixtral-8x7b-e8k2,25,3,29997
25,LAER,mixtral-8x7b-e8k2,25,4,30186
25,LAER,mixtral-8x7b-e8k2,25,5,37115
25,LAER,mixtral-8x7b-e8k2,25,6,30406
25,LAER,mixtral-8x7b-e8k2,25,7,20671
25,LAER,mixtral-8x7b-e8k2,25,8,26956
25,LAER,mixtral-8x7b-e8k2,25,9,47651
26,LAER,mixtral-8x7b-e8k2,25,0,41184
26,LAER,mixtral-8x7b-e8k2,25,1,37585
26,LAER,mixtral-8x7b-e8k2,25,2,29190
26,LAER,mixtral-8x7b-e8k2,25,3,29246
26,LAER,mixtral-8x7b-e8k2,25,4,28753
26,LAER,mixtral-8x7b-e8k2,25,5,34361
26,LAER,mixtral-8x7b-e8k2,25,6,31389
26,LAER,mixtral-8x7b-e8k2,25,7,39501
26,LAER,mixtral-8x7b-e8k2,25,8,55198
26,LAER,mixtral-8x7b-e8k2,25,9,24960
27,LAER,mixtral-8x7b-e8k2,25,0,38274
27,LAER,mixtral-8x7b-e8k2,25,1,37577
27,LAER,mixtral-8x7b-e8k2,25,2,29184
27,LAER,mixtral-8x7b-e8k2,25,3,29240
27,LAER,mixtral-8x7b-e8k2,25,4,28744
27,LAER,mixtral-8x7b-e8k2,25,5,34355
27,LAER,mixtral-8x7b-e8k2,25,6,31015
27,LAER,mixtral-8x7b-e8k2,25,7,39493
27,LAER,mixtral-8x7b-e8k2,25,8,55188
27,LAER,mixtral-8x7b-e8k2,25,9,24951
28,LAER,mixtral-8x7b-e8k2,25,0,15611
28,LAER,mixtral-8x7b-e8k2,25,1,35802
28,LAER,mixtral-8x7b-e8k2,25,2,33918
28,LAER,mixtral-8x7b-e8k2,25,3,29802
28,LAER,mixtral-8x7b-e8k2,25,4,30662
28,LAER,mixtral-8x7b-e8k2,25,5,27017
28,LAER,mixtral-8x7b-e8k2,25,6,31007
28,LAER,mixtral-8x7b-e8k2,25,7,42008
28,LAER,mixtral-8x7b-e8k2,25,8,32010
28,LAER,mixtral-8x7b-e8k2,25,9,31324
29,LAER,mixtral-8x7b-e8k2,25,0,36002
29,LAER,mixtral-8x7b-e8k2,25,1,35791
29,LAER,mixtral-8x7b-e8k2,25,2,33914
29,LAER,mixtral-8x7b-e8k2,25,3,29792
29,LAER,mixtral-8x7b-e8k2,25,4,30654
29,LAER,mixtral-8x7b-e8k2,25,5,27010
29,LAER,mixtral-8x7b-e8k2,25,6,28176
29,LAER,mixtral-8x7b-e8k2,25,7,41999
29,LAER,mixtral-8x7b-e8k2,25,8,32004
29,LAER,mixtral-8x7b-e8k2,25,9,31316
30,LAER,mixtral-8x7b-e8k2,25,0,41177
30,LAER,mixtral-8x7b-e8k2,25,1,31255
30,LAER,mixtral-8x7b-e8k2,25,2,42383
30,LAER,mixtral-8x7b-e8k2,25,3,42034
30,LAER,mixtral-8x7b-e8k2,25,4,41477
30,LAER,mixtral-8x7b-e8k2,25,5,32587
30,LAER,mixtral-8x7b-e8k2,25,6,28164
30,LAER,mixtral-8x7b-e8k2,25,7,28900
30,LAER,mixtral-8x7b-e8k2,25,8,16915
30,LAER,mixtral-8x7b-e8k2,25,9,27144
31,LAER,mixtral-8x7b-e8k2,25,0,38265
31,LAER,mixtral-8x7b-e8k2,25,1,31244
31,LAER,mixtral-8x7b-e8k2,25,2,42374
31,LAER,mixtral-8x7b-e8k2,25,3,42026
31,LAER,mixtral-8x7b-e8k2,25,4,41471
31,LAER,mixtral-8x7b-e8k2,25,5,32576
31,LAER,mixtral-8x7b-e8k2,25,6,51571
31,LAER,mixtral-8x7b-e8k2,25,7,28890
31,LAER,mixtral-8x7b-e8k2,25,8,16909
31,LAER,mixtral-8x7b-e8k2,25,9,27140
0,LAER,mixtral-8x7b-e8k2,26,0,61350
0,LAER,mixtral-8x7b-e8k2,26,1,23157
0,LAER,mixtral-8x7b-e8k2,26,2,27300
0,LAER,mixtral-8x7b-e8k2,26,3,27198
0,LAER,mixtral-8x7b-e8k2,26,4,30756
0,LAER,mixtral-8x7b-e8k2,26,5,33416
0,LAER,mixtral-8x7b-e8k2,26,6,36407
0,LAER,mixtral-8x7b-e8k2,26,7,32464
0,LAER,mixtral-8x7b-e8k2,26,8,23106
0,LAER,mixtral-8x7b-e8k2,26,9,30375
1,LAER,mixtral-8x7b-e8k2,26,0,25667
1,LAER,mixtral-8x7b-e8k2,26,1,23769
1,LAER,mixtral-8x7b-e8k2,26,2,28672
1,LAER,mixtral-8x7b-e8k2,26,3,27187
1,LAER,mixtral-8x7b-e8k2,26,4,30749
1,LAER,mixtral-8x7b-e8k2,26,5,42996
1,LAER,mixtral-8x7b-e8k2,26,6,36398
1,LAER,mixtral-8x7b-e8k2,26,7,32036
1,LAER,mixtral-8x7b-e8k2,26,8,26880
1,LAER,mixtral-8x7b-e8k2,26,9,30367
2,LAER,mixtral-8x7b-e8k2,26,0,29331
2,LAER,mixtral-8x7b-e8k2,26,1,29774
2,LAER,mixtral-8x7b-e8k2,26,2,28665
2,LAER,mixtral-8x7b-e8k2,26,3,36306
2,LAER,mixtral-8x7b-e8k2,26,4,46049
2,LAER,mixtral-8x7b-e8k2,26,5,25927
2,LAER,mixtral-8x7b-e8k2,26,6,33361
2,LAER,mixtral-8x7b-e8k2,26,7,32029
2,LAER,mixtral-8x7b-e8k2,26,8,26877
2,LAER,mixtral-8x7b-e8k2,26,9,32230
3,LAER,mixtral-8x7b-e8k2,26,0,14742
3,LAER,mixtral-8x7b-e8k2,26,1,29765
3,LAER,mixtral-8x7b-e8k2,26,2,37520
3,LAER,mixtral-8x7b-e8k2,26,3,32102
3,LAER,mixtral-8x7b-e8k2,26,4,43300
3,LAER,mixtral-8x7b-e8k2,26,5,29167
3,LAER,mixtral-8x7b-e8k2,26,6,23847
3,LAER,mixtral-8x7b-e8k2,26,7,33579
3,LAER,mixtral-8x7b-e8k2,26,8,36414
3,LAER,mixtral-8x7b-e8k2,26,9,32230
4,LAER,mixtral-8x7b-e8k2,26,0,61340
4,LAER,mixtral-8x7b-e8k2,26,1,36918
4,LAER,mixtral-8x7b-e8k2,26,2,33313
4,LAER,mixtral-8x7b-e8k2,26,3,32096
4,LAER,mixtral-8x7b-e8k2,26,4,32646
4,LAER,mixtral-8x7b-e8k2,26,5,26508
4,LAER,mixtral-8x7b-e8k2,26,6,36917
4,LAER,mixtral-8x7b-e8k2,26,7,30723
4,LAER,mixtral-8x7b-e8k2,26,8,35855
4,LAER,mixtral-8x7b-e8k2,26,9,32224
5,LAER,mixtral-8x7b-e8k2,26,0,25656
5,LAER,mixtral-8x7b-e8k2,26,1,39795
5,LAER,mixtral-8x7b-e8k2,26,2,29875
5,LAER,mixtral-8x7b-e8k2,26,3,30495
5,LAER,mixtral-8x7b-e8k2,26,4,30860
5,LAER,mixtral-8x7b-e8k2,26,5,43301
5,LAER,mixtral-8x7b-e8k2,26,6,36914
5,LAER,mixtral-8x7b-e8k2,26,7,30713
5,LAER,mixtral-8x7b-e8k2,26,8,40003
5,LAER,mixtral-8x7b-e8k2,26,9,43830
6,LAER,mixtral-8x7b-e8k2,26,0,29324
6,LAER,mixtral-8x7b-e8k2,26,1,39487
6,LAER,mixtral-8x7b-e8k2,26,2,30900
6,LAER,mixtral-8x7b-e8k2,26,3,28719
6,LAER,mixtral-8x7b-e8k2,26,4,23897
6,LAER,mixtral-8x7b-e8k2,26,5,30418
6,LAER,mixtral-8x7b-e8k2,26,6,28404
6,LAER,mixtral-8x7b-e8k2,26,7,29180
6,LAER,mixtral-8x7b-e8k2,26,8,36508
6,LAER,mixtral-8x7b-e8k2,26,9,25274
7,LAER,mixtral-8x7b-e8k2,26,0,14734
7,LAER,mixtral-8x7b-e8k2,26,1,39479
7,LAER,mixtral-8x7b-e8k2,26,2,30892
7,LAER,mixtral-8x7b-e8k2,26,3,28710
7,LAER,mixtral-8x7b-e8k2,26,4,23887
7,LAER,mixtral-8x7b-e8k2,26,5,30411
7,LAER,mixtral-8x7b-e8k2,26,6,29896
7,LAER,mixtral-8x7b-e8k2,26,7,41420
7,LAER,mixtral-8x7b-e8k2,26,8,36501
7,LAER,mixtral-8x7b-e8k2,26,9,35614
8,LAER,mixtral-8x7b-e8k2,26,0,64120
8,LAER,mixtral-8x7b-e8k2,26,1,34233
8,LAER,mixtral-8x7b-e8k2,26,2,33173
8,LAER,mixtral-8x7b-e8k2,26,3,31237
8,LAER,mixtral-8x7b-e8k2,26,4,31839
8,LAER,mixtral-8x7b-e8k2,26,5,39618
8,LAER,mixtral-8x7b-e8k2,26,6,32947
8,LAER,mixtral-8x7b-e8k2,26,7,30994
8,LAER,mixtral-8x7b-e8k2,26,8,29345
8,LAER,mixtral-8x7b-e8k2,26,9,35510
9,LAER,mixtral-8x7b-e8k2,26,0,19715
9,LAER,mixtral-8x7b-e8k2,26,1,42402
9,LAER,mixtral-8x7b-e8k2,26,2,31205
9,LAER,mixtral-8x7b-e8k2,26,3,31229
9,LAER,mixtral-8x7b-e8k2,26,4,31833
9,LAER,mixtral-8x7b-e8k2,26,5,46304
9,LAER,mixtral-8x7b-e8k2,26,6,32938
9,LAER,mixtral-8x7b-e8k2,26,7,32843
9,LAER,mixtral-8x7b-e8k2,26,8,30624
9,LAER,mixtral-8x7b-e8k2,26,9,35501
10,LAER,mixtral-8x7b-e8k2,26,0,29380
10,LAER,mixtral-8x7b-e8k2,26,1,39524
10,LAER,mixtral-8x7b-e8k2,26,2,31201
10,LAER,mixtral-8x7b-e8k2,26,3,34053
10,LAER,mixtral-8x7b-e8k2,26,4,53051
10,LAER,mixtral-8x7b-e8k2,26,5,31533
10,LAER,mixtral-8x7b-e8k2,26,6,27180
10,LAER,mixtral-8x7b-e8k2,26,7,32834
10,LAER,mixtral-8x7b-e8k2,26,8,30617
10,LAER,mixtral-8x7b-e8k2,26,9,35286
11,LAER,mixtral-8x7b-e8k2,26,0,17871
11,LAER,mixtral-8x7b-e8k2,26,1,39514
11,LAER,mixtral-8x7b-e8k2,26,2,48162
11,LAER,mixtral-8x7b-e8k2,26,3,35869
11,LAER,mixtral-8x7b-e8k2,26,4,22581
11,LAER,mixtral-8x7b-e8k2,26,5,29952
11,LAER,mixtral-8x7b-e8k2,26,6,31028
11,LAER,mixtral-8x7b-e8k2,26,7,44807
11,LAER,mixtral-8x7b-e8k2,26,8,35597
11,LAER,mixtral-8x7b-e8k2,26,9,19875
